id,book_id,title,describe_title,author,describe_detail,price,price_pure_number,ori_price,ori_price_pure_number,discount,publishing_date,publishing_company,star,comment_num,url,image_url
114,p25107115,大数据之路：阿里巴巴大数据实践,大数据之路：阿里巴巴大数据实践阿里巴巴官方首度公开大数据系统架构与技术细节，CSDN、ChinaUnix、ITPUB、segmentfault等多家技术社区力荐！,阿里巴巴数据技术及产品部,*，作为距离大数据*近的公司之一，近几年对大数据却鲜有高谈阔论。实际上，*一开始就自然生长在数据的黑洞中，并且被越来越多、越来越密集的数据风暴裹挟。从需求 设计 迭代 升华为理论，在无数次的迭代进化中，*对大数据的理解才逐渐成形，慢慢能够在将数据黑洞为我所用的抗争中扳回一局。《大数据之路：*大数据实践》就是在这个过程中，由*数据技术及产品部沉淀下来的大数据知识与实践，值得每一位与大数据相关的人阅读。,¥54.50,54.50,¥79.00,79.00,6.9, 2017-07-01,  电子工业出版社,9.0,3671,http://product.dangdang.com/25107115.html,images/model/guan/url_none.png
115,p24144166,第一行代码 Android 第2版,第一行代码 Android 第2版Android入门书籍 Android APP开发从入门到精通 基于Android Studio全新升级更新 基于Android 7.0的开发入门讲义 CSDN人气博主郭霖力作,郭霖,1. CSDN超人气博主、CSDN十大博客之星、Android开发者郭霖力作 2. 基于Android 7.0、Android Studio 2.2全新升级 3. Android初学者入门，Android开发者进阶 4. 涵盖Material Design、运行时权限、RecyclerView、百分比布局等全新特性 5. 第1版重印数十次，经典畅销，好评如潮，以超高质量的内容赢得了开发者的广泛认可，被誉为Android学习经典书,¥54.50,54.50,¥79.00,79.00,6.9, 2016-12-01,  人民邮电出版社,9.0,9248,http://product.dangdang.com/24144166.html,images/model/guan/url_none.png
116,p24568834,Word/Excel/PPT 2016从入门到精通:职场高效办公三合一,Word/Excel/PPT 2016从入门到精通:职场高效办公三合一,刘德胜,★《Word/Excel/PPT 2016从入门到精通》版本均长期雄踞在各大网店畅销书榜首！ ★2016版本横空出世！Word/Excel/PPT三大办公组件无死角全覆盖，办公秘诀招招实用，更配有精美图片，让你亲眼见证自己从办公 菜鸟 到高手的进化历程。 ★一本宝书囊括Microsoft Office软件三大常用组件常用知识点，完美呈现Office办公核心功能，集应用案例、实用技巧、职场经验于一体！ ★不加班不熬夜，《Word/Excel/PPT 2016从入门到精通》助你轻轻松松高效完成各项办公事务；从中掌握Word/Excel/PPT三大软件丰富实用的知识点和应用技能。 ★《Word/Excel/PPT 2016从入门到精通》以经典案例为主导，呈Word/Excel/PPT办公应用的核心功能；让你从一个办公操作的新手，华丽变身为大家羡慕的办公高手，走向高薪之路。 ★本书全面丰富，重点突出，紧密贴合白领日常办公需求，实用高效；方便,¥28.10,28.10,¥36.00,36.00,7.81, 2017-05-01,  中国商业出版社,9.0,3163,http://product.dangdang.com/24568834.html,images/model/guan/url_none.png
117,p25237641,可伸缩服务架构：框架与中间件,可伸缩服务架构：框架与中间件随机发售作者亲笔签名版，技术大咖热赞！详解分布式发号器、消息队列框架、数据库分库分表、缓存、ES、分布式调度任务、RPC、Dubbo、高性能中间件，破解可伸缩服务架构奥秘,李艳鹏 等,云时代架构系列经典！重磅级架构书2018年重磅上市！ 详解高可用架构设计的核心要点：可伸缩与可扩展 详解分布式发号器、消息队列框架、数据库分库分表、缓存、Elasticsearch、分布式调度任务、RPC服务、Dubbo、高性能网络代理中间件等 全面破解可伸缩服务架构的奥秘 分布式服务架构：原理、设计与实战读者的配套技能升级架构书。,¥75.20,75.20,¥109.00,109.00,6.9, 2018-03-01,  电子工业出版社,9.0,1628,http://product.dangdang.com/25237641.html,images/model/guan/url_none.png
118,p23462067,图解HTTP,图解HTTP【图灵程序设计丛书】Web开发工程师参考书目 172张图详解HTTP协议 涉及web安全及新技术动向 HTTP经典指南 图解TCP/IP 图解网络硬件 图解机器学习 图解密码技术姊妹篇,"[日]上野宣 著,于均良 译",172张图解轻松入门 从基础知识到**动向，一本书掌握HTTP协议 Web前端开发者必备，从基础知识到**动向一网打尽 本书前半部分由HTTP的成长发展史娓娓道来，基于HTTP 1.1 标准讲解通信过程，包括HTTP方法、协议格式、报文结构、首部字段、状态码等的具体含义，还分别讲解HTTP通信过程中代理、网关、隧道等的作用。接着介绍SPDY、WebSocket、WebDAV等HTTP的扩展功能。作者还从细节方面举例，让读者更好地理解何为无状态（stateless）、301和302重定向的区别在哪、缓存机制，等等。本书后半部分的重心放在Web安全上，涵盖HTTPS、SSL、证书认证、加密机制、Web攻击手段等内容。,¥33.80,33.80,¥49.00,49.00,6.9, 2014-05-01,  人民邮电出版社,9.0,5547,http://product.dangdang.com/23462067.html,images/model/guan/url_none.png
119,p24011143,C#入门经典第7版,"C#入门经典第7版WORX经典红皮书，屡获殊荣的C#名著和超级畅销书 长期位居C#开发类零售榜首,更新至C# 6.0 源代码免费提供下载，引领无数读者进入IT开发殿堂",[美]Benjamin Perkins，Jacob Vibe Hammer，Jon D. Reid著 齐立波 黄俊伟 译,WORX经典红皮书 C#经典名著 畅销17年 全面升级至第7版 源代码免费提供下载 引领无数读者进入IT开发殿堂 本书的亮点包括： ● 增加并改进了代码示例。 ● 涵盖C# 6和.NET 4.6的所有新内容，包括如何创建通用Windows应用程序。 ● 增加了编写云应用程序的示例，并使用Azure SDK创建和访问云资源。 0.3 本书结构 本书分为6个部分。 ● 前言：概述本书的内容。 ● OOP语言：介绍C#语言的所有内容，从基础知识到面向对象的技术，一应俱全。 ● Windows编程：介绍如何用WPF库编写和部署桌面应用程序。 ● 云编程：描述云应用程序的开发和部署，包括Web API的创建和使用。 ● 数据访问：介绍如何在应用程序中使用数据，包括存储在硬盘文件中的数据、以XML格式存储的数据和数据库中的数据。 ● 其他技术：讲述使用C#和.NET Framework的一些额外方式，包括,¥67.60,67.60,¥98.00,98.00,6.9, 2016-08-01,  清华大学出版社,9.0,3844,http://product.dangdang.com/24011143.html,images/model/guan/url_none.png
120,p25180878,毫无障碍学Python,"毫无障碍学Python高营养，好吸收！从基础到爬虫、人脸识别、验证码破解、数据抓取与分析……,轻松掌握",邓文渊,担心自己基础差学不会？ 买过好几本书，python还没入门？ ●一网打尽：巧妙地把python的基础知识点，系统地融入到爬虫、人脸识别、数据抓取与分析、验证码识别等精彩而流行的案例之中，即避免了学习的枯燥性，又亲手完成了案例开发。 ●深入浅出:理论与实战无缝融合，一步一图，一点一例，知识点的小例子串联成较大的应用案例。 ●成就感十足：案例中用到的每个知识点，都不会让您感觉凭空飞来，这样在案例的实现中就不会有丝毫障碍，让您充分感受学习带来的成就感！ ●超值DVD：DVD包含了本书学习所需用到的重点章节视频、所有案例的源代码等资料。,¥40.00,40.00,¥58.00,58.00,6.9, 2017-10-01,  水利水电出版社,10.0,1109,http://product.dangdang.com/25180878.html,http://img3m8.ddimg.cn/30/10/25180878-1_b_3.jpg
121,p25072202,Go程序设计语言,Go程序设计语言《程序设计语言》作者Kerninghan教授与谷歌GO开发团队核心成员联合编写，Go语言编程圣经,艾伦A. A. 多诺万,,¥54.50,54.50,¥79.00,79.00,6.9, 2017-05-02,  机械工业出版社,9.0,1404,http://product.dangdang.com/25072202.html,images/model/guan/url_none.png
122,p25163118,Java从入门到精通（项目案例版）302节同步视频5大项目实战484个实例分析150学时在线课程,Java从入门到精通（项目案例版）302节同步视频5大项目实战484个实例分析150学时在线课程手机扫码看视频重印80次销售50万册之全新再造，302节视频 150小时在线课程 职业规划及800道面试真题 1093个源码分析 16个移植模块 15个项目案例 Java编程思想 Java核心技术。,明日学院,本书是一本屡获殊荣、经久不衰的java入门类畅销书的全新改造，从*行代码开始，集Java入门、Java核心技术、Java高级编程、Java编程思想、Java视频教程于一体。 1. 累计重印80余次、销量近50万册Java入门经典之全新再造。 2. 教程 同步视频 实例分析 项目案例 在线课程 海量资源 在线服务。 3. 扫描书中二维码，可在手机、电脑同步看教学视频。 4．市场培训价值2000元，总计150学时，Java、Oracle在线课程超值大放送。 5．302节高清微视频覆盖全书，集视、听演示于一体，边看边学更快捷。 6．484个实例源代码详尽分析，阅读源代码。 7．大项目案例条分缕析展示开发全过程，手把手教你做项目。 8．附赠海量学习资源： （1）实例资源库（1093个实例及源代码分析，多读源代码是快速学习之道） （2）模块资源库（16个典型移植模块，拿来改改就能用） （3）,¥61.90,61.90,¥89.80,89.80,6.9, 2017-09-01,  水利水电出版社,9.0,2205,http://product.dangdang.com/25163118.html,images/model/guan/url_none.png
123,p24013685,Linux命令行与shell脚本编程大全 第3版,Linux命令行与shell脚本编程大全 第3版Linux命令行大全 轻松掌握Linux命令行和shell脚本编程细节 实现Linux系统任务自动化 Linux命令行大全,[美]布鲁姆（Richard Blum），布雷斯纳汉（Christine Bre,精通Linux命令行与shell脚本编程，尽在本书中本书是关于Linux命令行和shell命令的全面参考资料，涵盖详尽的动手教程和实际应用指南，并提供相关参考信息和背景资料，带你从Linux命令行基础入手，直到写出自己的shell。时隔四年后的这一版本，针对Linux的新特性和实践，进行了全面更新。使用简单的shell脚本工具实现任务自动化创建shell脚本，全面理解shell的用途管理文件系统与软件包使用nano、KDE及GNOME等编辑器学习结构化命令、文本处理及正则表达式创建与电子邮件、数据库及Web相关的实用脚本优化环境、微调脚本,¥75.20,75.20,¥109.00,109.00,6.9, 2016-08-01,  人民邮电出版社,9.0,3681,http://product.dangdang.com/24013685.html,images/model/guan/url_none.png
124,p25245282,21个项目玩转深度学习――基于TensorFlow的实践详解,21个项目玩转深度学习――基于TensorFlow的实践详解图像识别、目标检测、人脸识别、编写风格迁移应用、使用神经网络生成图像和文本、进行时间序列预测、搭建机器翻译引擎、训练机器玩游戏。学习深度学习和TensorFlow不再枯燥，21个项目让你快速上手！,何之源,"1.本书以TensorFlow为工具，从基础的MNIST手写体识别开始，介绍了基础的卷积神经网络、循环神经网络，还包括正处于前沿的对抗生成网络、深度强化学习等课题,代码基于TensorFlow 1.4.0 及以上版本。 2.书中所有内容由21个可以动手实验的项目组织起来，并在其中穿插TensorFlow的教学，让你可以在实践中比较轻松地学习到深度学习领域的基础知识，掌握TensorFlow的使用方法，并积累丰富的深度学习实战经验。 3.通过本书，可以学到： 在动手实践中快速入门深度学习领域。 通过实验快速掌握TensorFlow的操作方法。 掌握卷积神经网络、循环神经网络、对抗生成网络和深度强化学习等深度学习积累丰富的深度学习实战项目，如图像分类、目标检测、人脸识别、图像生成、文本生成、序列分类、时间序列预测等。 学习TensorFlow的一些新特性，如TimeSeries模块、RNNCell等。",¥54.50,54.50,¥79.00,79.00,6.9, 2018-03-01,  电子工业出版社,10.0,1134,http://product.dangdang.com/25245282.html,images/model/guan/url_none.png
